# Best_alpha = -0.998000 Best_beta = -0.998000 Best_Energy = -0.998000 index of best_ vals = 2
mean(E_l), std(E_l), Var(E_l), alpha, beta
1.224250, 0.000000, 0.000000, 0.635000, 0.000000, 
1.233476, 0.000000, 0.000000, 0.636000, 0.000000, 
1.226516, 0.000000, 0.000000, 0.637000, 0.000000, 
1.242066, 0.000000, 0.000000, 0.638000, 0.000000, 
1.234004, 0.000000, 0.000000, 0.639000, 0.000000, 
1.237557, 0.000000, 0.000000, 0.640000, 0.000000, 
1.249351, 0.000000, 0.000000, 0.641000, 0.000000, 
1.249353, 0.000000, 0.000000, 0.642000, 0.000000, 
1.250660, 0.000000, 0.000000, 0.643000, 0.000000, 
1.235479, 0.000000, 0.000000, 0.644000, 0.000000, 
1.248447, 0.000000, 0.000000, 0.645000, 0.000000, 
1.236367, 0.000000, 0.000000, 0.646000, 0.000000, 
1.259375, 0.000000, 0.000000, 0.647000, 0.000000, 
1.270285, 0.000000, 0.000000, 0.648000, 0.000000, 
1.263788, 0.000000, 0.000000, 0.649000, 0.000000, 
1.253742, 0.000000, 0.000000, 0.650000, 0.000000, 
1.270990, 0.000000, 0.000000, 0.651000, 0.000000, 
1.281895, 0.000000, 0.000000, 0.652000, 0.000000, 
1.252353, 0.000000, 0.000000, 0.653000, 0.000000, 
1.272904, 0.000000, 0.000000, 0.654000, 0.000000, 
1.261852, 0.000000, 0.000000, 0.655000, 0.000000, 
1.250302, 0.000000, 0.000000, 0.656000, 0.000000, 
1.272444, 0.000000, 0.000000, 0.657000, 0.000000, 
1.269686, 0.000000, 0.000000, 0.658000, 0.000000, 
1.272104, 0.000000, 0.000000, 0.659000, 0.000000, 
1.272661, 0.000000, 0.000000, 0.660000, 0.000000, 
1.284082, 0.000000, 0.000000, 0.661000, 0.000000, 
1.267012, 0.000000, 0.000000, 0.662000, 0.000000, 
1.279330, 0.000000, 0.000000, 0.663000, 0.000000, 
1.274502, 0.000000, 0.000000, 0.664000, 0.000000, 
1.288192, 0.000000, 0.000000, 0.665000, 0.000000, 
1.267740, 0.000000, 0.000000, 0.666000, 0.000000, 
1.302917, 0.000000, 0.000000, 0.667000, 0.000000, 
1.271246, 0.000000, 0.000000, 0.668000, 0.000000, 
1.317395, 0.000000, 0.000000, 0.669000, 0.000000, 
1.294275, 0.000000, 0.000000, 0.670000, 0.000000, 
1.296849, 0.000000, 0.000000, 0.671000, 0.000000, 
1.287935, 0.000000, 0.000000, 0.672000, 0.000000, 
1.306873, 0.000000, 0.000000, 0.673000, 0.000000, 
1.300747, 0.000000, 0.000000, 0.674000, 0.000000, 
1.297345, 0.000000, 0.000000, 0.675000, 0.000000, 
1.295524, 0.000000, 0.000000, 0.676000, 0.000000, 
1.312032, 0.000000, 0.000000, 0.677000, 0.000000, 
1.322824, 0.000000, 0.000000, 0.678000, 0.000000, 
1.309345, 0.000000, 0.000000, 0.679000, 0.000000, 
1.292618, 0.000000, 0.000000, 0.680000, 0.000000, 
1.292796, 0.000000, 0.000000, 0.681000, 0.000000, 
1.302322, 0.000000, 0.000000, 0.682000, 0.000000, 
1.321267, 0.000000, 0.000000, 0.683000, 0.000000, 
1.327598, 0.000000, 0.000000, 0.684000, 0.000000, 
1.320954, 0.000000, 0.000000, 0.685000, 0.000000, 
1.311196, 0.000000, 0.000000, 0.686000, 0.000000, 
1.351013, 0.000000, 0.000000, 0.687000, 0.000000, 
1.347032, 0.000000, 0.000000, 0.688000, 0.000000, 
1.325724, 0.000000, 0.000000, 0.689000, 0.000000, 
1.321167, 0.000000, 0.000000, 0.690000, 0.000000, 
1.344169, 0.000000, 0.000000, 0.691000, 0.000000, 
1.325242, 0.000000, 0.000000, 0.692000, 0.000000, 
1.346980, 0.000000, 0.000000, 0.693000, 0.000000, 
1.352396, 0.000000, 0.000000, 0.694000, 0.000000, 
1.325993, 0.000000, 0.000000, 0.695000, 0.000000, 
1.337187, 0.000000, 0.000000, 0.696000, 0.000000, 
1.331152, 0.000000, 0.000000, 0.697000, 0.000000, 
1.358999, 0.000000, 0.000000, 0.698000, 0.000000, 
1.327491, 0.000000, 0.000000, 0.699000, 0.000000, 
1.353947, 0.000000, 0.000000, 0.700000, 0.000000, 
1.345920, 0.000000, 0.000000, 0.701000, 0.000000, 
1.362007, 0.000000, 0.000000, 0.702000, 0.000000, 
1.353117, 0.000000, 0.000000, 0.703000, 0.000000, 
1.347956, 0.000000, 0.000000, 0.704000, 0.000000, 
1.334170, 0.000000, 0.000000, 0.705000, 0.000000, 
1.366943, 0.000000, 0.000000, 0.706000, 0.000000, 
1.369289, 0.000000, 0.000000, 0.707000, 0.000000, 
1.365713, 0.000000, 0.000000, 0.708000, 0.000000, 
1.349499, 0.000000, 0.000000, 0.709000, 0.000000, 
1.333931, 0.000000, 0.000000, 0.710000, 0.000000, 
1.359577, 0.000000, 0.000000, 0.711000, 0.000000, 
1.359090, 0.000000, 0.000000, 0.712000, 0.000000, 
1.351737, 0.000000, 0.000000, 0.713000, 0.000000, 
1.389548, 0.000000, 0.000000, 0.714000, 0.000000, 
1.379689, 0.000000, 0.000000, 0.715000, 0.000000, 
1.351540, 0.000000, 0.000000, 0.716000, 0.000000, 
1.378085, 0.000000, 0.000000, 0.717000, 0.000000, 
1.359025, 0.000000, 0.000000, 0.718000, 0.000000, 
1.396380, 0.000000, 0.000000, 0.719000, 0.000000, 
1.385137, 0.000000, 0.000000, 0.720000, 0.000000, 
1.362261, 0.000000, 0.000000, 0.721000, 0.000000, 
1.381025, 0.000000, 0.000000, 0.722000, 0.000000, 
1.377669, 0.000000, 0.000000, 0.723000, 0.000000, 
1.393273, 0.000000, 0.000000, 0.724000, 0.000000, 
1.379202, 0.000000, 0.000000, 0.725000, 0.000000, 
1.384625, 0.000000, 0.000000, 0.726000, 0.000000, 
1.388810, 0.000000, 0.000000, 0.727000, 0.000000, 
1.391788, 0.000000, 0.000000, 0.728000, 0.000000, 
1.390588, 0.000000, 0.000000, 0.729000, 0.000000, 
1.395202, 0.000000, 0.000000, 0.730000, 0.000000, 
1.389825, 0.000000, 0.000000, 0.731000, 0.000000, 
1.374886, 0.000000, 0.000000, 0.732000, 0.000000, 
1.413342, 0.000000, 0.000000, 0.733000, 0.000000, 
1.372951, 0.000000, 0.000000, 0.734000, 0.000000, 
1.409732, 0.000000, 0.000000, 0.735000, 0.000000, 
1.401539, 0.000000, 0.000000, 0.736000, 0.000000, 
1.401101, 0.000000, 0.000000, 0.737000, 0.000000, 
1.406346, 0.000000, 0.000000, 0.738000, 0.000000, 
1.432086, 0.000000, 0.000000, 0.739000, 0.000000, 
1.403193, 0.000000, 0.000000, 0.740000, 0.000000, 
1.413551, 0.000000, 0.000000, 0.741000, 0.000000, 
1.418297, 0.000000, 0.000000, 0.742000, 0.000000, 
1.389787, 0.000000, 0.000000, 0.743000, 0.000000, 
1.402367, 0.000000, 0.000000, 0.744000, 0.000000, 
1.419136, 0.000000, 0.000000, 0.745000, 0.000000, 
1.418641, 0.000000, 0.000000, 0.746000, 0.000000, 
1.412893, 0.000000, 0.000000, 0.747000, 0.000000, 
1.426427, 0.000000, 0.000000, 0.748000, 0.000000, 
1.392955, 0.000000, 0.000000, 0.749000, 0.000000, 
1.416196, 0.000000, 0.000000, 0.750000, 0.000000, 
1.409436, 0.000000, 0.000000, 0.751000, 0.000000, 
1.430563, 0.000000, 0.000000, 0.752000, 0.000000, 
1.424918, 0.000000, 0.000000, 0.753000, 0.000000, 
1.428903, 0.000000, 0.000000, 0.754000, 0.000000, 
1.441321, 0.000000, 0.000000, 0.755000, 0.000000, 
1.433182, 0.000000, 0.000000, 0.756000, 0.000000, 
1.468233, 0.000000, 0.000000, 0.757000, 0.000000, 
1.470819, 0.000000, 0.000000, 0.758000, 0.000000, 
1.441360, 0.000000, 0.000000, 0.759000, 0.000000, 
1.429284, 0.000000, 0.000000, 0.760000, 0.000000, 
1.436837, 0.000000, 0.000000, 0.761000, 0.000000, 
1.455919, 0.000000, 0.000000, 0.762000, 0.000000, 
1.428952, 0.000000, 0.000000, 0.763000, 0.000000, 
1.437861, 0.000000, 0.000000, 0.764000, 0.000000, 
1.460161, 0.000000, 0.000000, 0.765000, 0.000000, 
1.462980, 0.000000, 0.000000, 0.766000, 0.000000, 
1.431875, 0.000000, 0.000000, 0.767000, 0.000000, 
1.462362, 0.000000, 0.000000, 0.768000, 0.000000, 
1.451530, 0.000000, 0.000000, 0.769000, 0.000000, 
1.470963, 0.000000, 0.000000, 0.770000, 0.000000, 
1.485589, 0.000000, 0.000000, 0.771000, 0.000000, 
1.485393, 0.000000, 0.000000, 0.772000, 0.000000, 
1.446984, 0.000000, 0.000000, 0.773000, 0.000000, 
1.485251, 0.000000, 0.000000, 0.774000, 0.000000, 
1.469742, 0.000000, 0.000000, 0.775000, 0.000000, 
1.463853, 0.000000, 0.000000, 0.776000, 0.000000, 
1.461789, 0.000000, 0.000000, 0.777000, 0.000000, 
1.474114, 0.000000, 0.000000, 0.778000, 0.000000, 
1.471262, 0.000000, 0.000000, 0.779000, 0.000000, 
1.465089, 0.000000, 0.000000, 0.780000, 0.000000, 
1.479159, 0.000000, 0.000000, 0.781000, 0.000000, 
1.466715, 0.000000, 0.000000, 0.782000, 0.000000, 
1.454954, 0.000000, 0.000000, 0.783000, 0.000000, 
1.514810, 0.000000, 0.000000, 0.784000, 0.000000, 
1.439661, 0.000000, 0.000000, 0.785000, 0.000000, 
1.485495, 0.000000, 0.000000, 0.786000, 0.000000, 
1.490665, 0.000000, 0.000000, 0.787000, 0.000000, 
1.483233, 0.000000, 0.000000, 0.788000, 0.000000, 
1.478731, 0.000000, 0.000000, 0.789000, 0.000000, 
1.449045, 0.000000, 0.000000, 0.790000, 0.000000, 
1.475291, 0.000000, 0.000000, 0.791000, 0.000000, 
1.490801, 0.000000, 0.000000, 0.792000, 0.000000, 
1.524813, 0.000000, 0.000000, 0.793000, 0.000000, 
1.499824, 0.000000, 0.000000, 0.794000, 0.000000, 
1.495420, 0.000000, 0.000000, 0.795000, 0.000000, 
1.525234, 0.000000, 0.000000, 0.796000, 0.000000, 
1.453384, 0.000000, 0.000000, 0.797000, 0.000000, 
1.510276, 0.000000, 0.000000, 0.798000, 0.000000, 
1.510689, 0.000000, 0.000000, 0.799000, 0.000000, 
1.518987, 0.000000, 0.000000, 0.800000, 0.000000, 
1.487064, 0.000000, 0.000000, 0.801000, 0.000000, 
1.505799, 0.000000, 0.000000, 0.802000, 0.000000, 
1.516303, 0.000000, 0.000000, 0.803000, 0.000000, 
1.524123, 0.000000, 0.000000, 0.804000, 0.000000, 
1.507550, 0.000000, 0.000000, 0.805000, 0.000000, 
1.527452, 0.000000, 0.000000, 0.806000, 0.000000, 
1.517888, 0.000000, 0.000000, 0.807000, 0.000000, 
1.528511, 0.000000, 0.000000, 0.808000, 0.000000, 
1.525992, 0.000000, 0.000000, 0.809000, 0.000000, 
1.509351, 0.000000, 0.000000, 0.810000, 0.000000, 
1.514441, 0.000000, 0.000000, 0.811000, 0.000000, 
1.542582, 0.000000, 0.000000, 0.812000, 0.000000, 
1.545612, 0.000000, 0.000000, 0.813000, 0.000000, 
1.539605, 0.000000, 0.000000, 0.814000, 0.000000, 
1.520737, 0.000000, 0.000000, 0.815000, 0.000000, 
1.520777, 0.000000, 0.000000, 0.816000, 0.000000, 
1.528585, 0.000000, 0.000000, 0.817000, 0.000000, 
1.482070, 0.000000, 0.000000, 0.818000, 0.000000, 
1.533745, 0.000000, 0.000000, 0.819000, 0.000000, 
1.529535, 0.000000, 0.000000, 0.820000, 0.000000, 
1.541293, 0.000000, 0.000000, 0.821000, 0.000000, 
1.555301, 0.000000, 0.000000, 0.822000, 0.000000, 
1.539394, 0.000000, 0.000000, 0.823000, 0.000000, 
1.539768, 0.000000, 0.000000, 0.824000, 0.000000, 
1.578712, 0.000000, 0.000000, 0.825000, 0.000000, 
1.570600, 0.000000, 0.000000, 0.826000, 0.000000, 
1.596442, 0.000000, 0.000000, 0.827000, 0.000000, 
1.585117, 0.000000, 0.000000, 0.828000, 0.000000, 
1.575715, 0.000000, 0.000000, 0.829000, 0.000000, 
1.568668, 0.000000, 0.000000, 0.830000, 0.000000, 
1.537664, 0.000000, 0.000000, 0.831000, 0.000000, 
1.563896, 0.000000, 0.000000, 0.832000, 0.000000, 
1.566637, 0.000000, 0.000000, 0.833000, 0.000000, 
1.546218, 0.000000, 0.000000, 0.834000, 0.000000, 
1.594002, 0.000000, 0.000000, 0.835000, 0.000000, 
1.562844, 0.000000, 0.000000, 0.836000, 0.000000, 
1.597556, 0.000000, 0.000000, 0.837000, 0.000000, 
1.562122, 0.000000, 0.000000, 0.838000, 0.000000, 
1.616762, 0.000000, 0.000000, 0.839000, 0.000000, 
1.593037, 0.000000, 0.000000, 0.840000, 0.000000, 
1.579831, 0.000000, 0.000000, 0.841000, 0.000000, 
1.548421, 0.000000, 0.000000, 0.842000, 0.000000, 
1.600551, 0.000000, 0.000000, 0.843000, 0.000000, 
1.583909, 0.000000, 0.000000, 0.844000, 0.000000, 
1.558833, 0.000000, 0.000000, 0.845000, 0.000000, 
1.578201, 0.000000, 0.000000, 0.846000, 0.000000, 
1.593687, 0.000000, 0.000000, 0.847000, 0.000000, 
1.568044, 0.000000, 0.000000, 0.848000, 0.000000, 
1.618532, 0.000000, 0.000000, 0.849000, 0.000000, 
1.579819, 0.000000, 0.000000, 0.850000, 0.000000, 
1.575703, 0.000000, 0.000000, 0.851000, 0.000000, 
1.538554, 0.000000, 0.000000, 0.852000, 0.000000, 
1.640147, 0.000000, 0.000000, 0.853000, 0.000000, 
1.563659, 0.000000, 0.000000, 0.854000, 0.000000, 
1.611991, 0.000000, 0.000000, 0.855000, 0.000000, 
1.560066, 0.000000, 0.000000, 0.856000, 0.000000, 
1.621263, 0.000000, 0.000000, 0.857000, 0.000000, 
1.577128, 0.000000, 0.000000, 0.858000, 0.000000, 
1.637857, 0.000000, 0.000000, 0.859000, 0.000000, 
1.598881, 0.000000, 0.000000, 0.860000, 0.000000, 
1.621027, 0.000000, 0.000000, 0.861000, 0.000000, 
1.608206, 0.000000, 0.000000, 0.862000, 0.000000, 
1.551237, 0.000000, 0.000000, 0.863000, 0.000000, 
1.623562, 0.000000, 0.000000, 0.864000, 0.000000, 
1.637848, 0.000000, 0.000000, 0.865000, 0.000000, 
1.591945, 0.000000, 0.000000, 0.866000, 0.000000, 
1.621075, 0.000000, 0.000000, 0.867000, 0.000000, 
1.590027, 0.000000, 0.000000, 0.868000, 0.000000, 
1.630737, 0.000000, 0.000000, 0.869000, 0.000000, 
1.587388, 0.000000, 0.000000, 0.870000, 0.000000, 
1.687154, 0.000000, 0.000000, 0.871000, 0.000000, 
1.657083, 0.000000, 0.000000, 0.872000, 0.000000, 
1.669340, 0.000000, 0.000000, 0.873000, 0.000000, 
1.626336, 0.000000, 0.000000, 0.874000, 0.000000, 
1.645697, 0.000000, 0.000000, 0.875000, 0.000000, 
1.655662, 0.000000, 0.000000, 0.876000, 0.000000, 
1.647479, 0.000000, 0.000000, 0.877000, 0.000000, 
1.616823, 0.000000, 0.000000, 0.878000, 0.000000, 
1.629388, 0.000000, 0.000000, 0.879000, 0.000000, 
1.636036, 0.000000, 0.000000, 0.880000, 0.000000, 
1.656596, 0.000000, 0.000000, 0.881000, 0.000000, 
1.607298, 0.000000, 0.000000, 0.882000, 0.000000, 
1.616225, 0.000000, 0.000000, 0.883000, 0.000000, 
1.660080, 0.000000, 0.000000, 0.884000, 0.000000, 
1.665951, 0.000000, 0.000000, 0.885000, 0.000000, 
1.710755, 0.000000, 0.000000, 0.886000, 0.000000, 
1.681796, 0.000000, 0.000000, 0.887000, 0.000000, 
1.698555, 0.000000, 0.000000, 0.888000, 0.000000, 
1.636333, 0.000000, 0.000000, 0.889000, 0.000000, 
1.632505, 0.000000, 0.000000, 0.890000, 0.000000, 
1.696090, 0.000000, 0.000000, 0.891000, 0.000000, 
1.669318, 0.000000, 0.000000, 0.892000, 0.000000, 
1.666442, 0.000000, 0.000000, 0.893000, 0.000000, 
1.674273, 0.000000, 0.000000, 0.894000, 0.000000, 
1.694535, 0.000000, 0.000000, 0.895000, 0.000000, 
1.656174, 0.000000, 0.000000, 0.896000, 0.000000, 
1.653788, 0.000000, 0.000000, 0.897000, 0.000000, 
1.684556, 0.000000, 0.000000, 0.898000, 0.000000, 
1.729922, 0.000000, 0.000000, 0.899000, 0.000000, 
1.711965, 0.000000, 0.000000, 0.900000, 0.000000, 
1.612488, 0.000000, 0.000000, 0.901000, 0.000000, 
1.701982, 0.000000, 0.000000, 0.902000, 0.000000, 
1.614172, 0.000000, 0.000000, 0.903000, 0.000000, 
1.630642, 0.000000, 0.000000, 0.904000, 0.000000, 
1.714927, 0.000000, 0.000000, 0.905000, 0.000000, 
1.660617, 0.000000, 0.000000, 0.906000, 0.000000, 
1.742711, 0.000000, 0.000000, 0.907000, 0.000000, 
1.687207, 0.000000, 0.000000, 0.908000, 0.000000, 
1.674514, 0.000000, 0.000000, 0.909000, 0.000000, 
1.704775, 0.000000, 0.000000, 0.910000, 0.000000, 
1.679965, 0.000000, 0.000000, 0.911000, 0.000000, 
1.712421, 0.000000, 0.000000, 0.912000, 0.000000, 
1.700593, 0.000000, 0.000000, 0.913000, 0.000000, 
1.630723, 0.000000, 0.000000, 0.914000, 0.000000, 
1.712672, 0.000000, 0.000000, 0.915000, 0.000000, 
1.691176, 0.000000, 0.000000, 0.916000, 0.000000, 
1.687720, 0.000000, 0.000000, 0.917000, 0.000000, 
1.680093, 0.000000, 0.000000, 0.918000, 0.000000, 
1.632697, 0.000000, 0.000000, 0.919000, 0.000000, 
1.689150, 0.000000, 0.000000, 0.920000, 0.000000, 
1.704555, 0.000000, 0.000000, 0.921000, 0.000000, 
1.747972, 0.000000, 0.000000, 0.922000, 0.000000, 
1.714300, 0.000000, 0.000000, 0.923000, 0.000000, 
1.692972, 0.000000, 0.000000, 0.924000, 0.000000, 
1.707292, 0.000000, 0.000000, 0.925000, 0.000000, 
1.729105, 0.000000, 0.000000, 0.926000, 0.000000, 
1.719469, 0.000000, 0.000000, 0.927000, 0.000000, 
1.676092, 0.000000, 0.000000, 0.928000, 0.000000, 
1.664888, 0.000000, 0.000000, 0.929000, 0.000000, 
1.646339, 0.000000, 0.000000, 0.930000, 0.000000, 
1.734995, 0.000000, 0.000000, 0.931000, 0.000000, 
1.679078, 0.000000, 0.000000, 0.932000, 0.000000, 
1.727907, 0.000000, 0.000000, 0.933000, 0.000000, 
1.701179, 0.000000, 0.000000, 0.934000, 0.000000, 
1.726181, 0.000000, 0.000000, 0.935000, 0.000000, 
1.700639, 0.000000, 0.000000, 0.936000, 0.000000, 
1.668314, 0.000000, 0.000000, 0.937000, 0.000000, 
1.711835, 0.000000, 0.000000, 0.938000, 0.000000, 
1.711488, 0.000000, 0.000000, 0.939000, 0.000000, 
1.739510, 0.000000, 0.000000, 0.940000, 0.000000, 
1.735420, 0.000000, 0.000000, 0.941000, 0.000000, 
1.784550, 0.000000, 0.000000, 0.942000, 0.000000, 
1.720317, 0.000000, 0.000000, 0.943000, 0.000000, 
1.801735, 0.000000, 0.000000, 0.944000, 0.000000, 
1.759686, 0.000000, 0.000000, 0.945000, 0.000000, 
1.767018, 0.000000, 0.000000, 0.946000, 0.000000, 
1.754525, 0.000000, 0.000000, 0.947000, 0.000000, 
1.741270, 0.000000, 0.000000, 0.948000, 0.000000, 
1.709098, 0.000000, 0.000000, 0.949000, 0.000000, 
1.737754, 0.000000, 0.000000, 0.950000, 0.000000, 
1.779419, 0.000000, 0.000000, 0.951000, 0.000000, 
1.746893, 0.000000, 0.000000, 0.952000, 0.000000, 
1.769861, 0.000000, 0.000000, 0.953000, 0.000000, 
1.750671, 0.000000, 0.000000, 0.954000, 0.000000, 
1.689917, 0.000000, 0.000000, 0.955000, 0.000000, 
1.800304, 0.000000, 0.000000, 0.956000, 0.000000, 
1.740169, 0.000000, 0.000000, 0.957000, 0.000000, 
1.785518, 0.000000, 0.000000, 0.958000, 0.000000, 
1.795274, 0.000000, 0.000000, 0.959000, 0.000000, 
1.819131, 0.000000, 0.000000, 0.960000, 0.000000, 
1.794204, 0.000000, 0.000000, 0.961000, 0.000000, 
1.745436, 0.000000, 0.000000, 0.962000, 0.000000, 
1.836424, 0.000000, 0.000000, 0.963000, 0.000000, 
1.767706, 0.000000, 0.000000, 0.964000, 0.000000, 
1.796708, 0.000000, 0.000000, 0.965000, 0.000000, 
1.824180, 0.000000, 0.000000, 0.966000, 0.000000, 
1.798243, 0.000000, 0.000000, 0.967000, 0.000000, 
1.803400, 0.000000, 0.000000, 0.968000, 0.000000, 
1.759495, 0.000000, 0.000000, 0.969000, 0.000000, 
1.733466, 0.000000, 0.000000, 0.970000, 0.000000, 
1.817491, 0.000000, 0.000000, 0.971000, 0.000000, 
1.827592, 0.000000, 0.000000, 0.972000, 0.000000, 
1.687288, 0.000000, 0.000000, 0.973000, 0.000000, 
1.805500, 0.000000, 0.000000, 0.974000, 0.000000, 
1.728747, 0.000000, 0.000000, 0.975000, 0.000000, 
1.804737, 0.000000, 0.000000, 0.976000, 0.000000, 
1.775433, 0.000000, 0.000000, 0.977000, 0.000000, 
1.869664, 0.000000, 0.000000, 0.978000, 0.000000, 
1.859469, 0.000000, 0.000000, 0.979000, 0.000000, 
1.752941, 0.000000, 0.000000, 0.980000, 0.000000, 
1.795598, 0.000000, 0.000000, 0.981000, 0.000000, 
1.753331, 0.000000, 0.000000, 0.982000, 0.000000, 
1.839837, 0.000000, 0.000000, 0.983000, 0.000000, 
1.801937, 0.000000, 0.000000, 0.984000, 0.000000, 
1.828309, 0.000000, 0.000000, 0.985000, 0.000000, 
1.718221, 0.000000, 0.000000, 0.986000, 0.000000, 
1.769066, 0.000000, 0.000000, 0.987000, 0.000000, 
1.754840, 0.000000, 0.000000, 0.988000, 0.000000, 
1.795077, 0.000000, 0.000000, 0.989000, 0.000000, 
1.806031, 0.000000, 0.000000, 0.990000, 0.000000, 
1.799539, 0.000000, 0.000000, 0.991000, 0.000000, 
1.822130, 0.000000, 0.000000, 0.992000, 0.000000, 
1.748015, 0.000000, 0.000000, 0.993000, 0.000000, 
1.825829, 0.000000, 0.000000, 0.994000, 0.000000, 
1.828892, 0.000000, 0.000000, 0.995000, 0.000000, 
1.843573, 0.000000, 0.000000, 0.996000, 0.000000, 
1.826981, 0.000000, 0.000000, 0.997000, 0.000000, 
1.811053, 0.000000, 0.000000, 0.998000, 0.000000, 
1.840899, 0.000000, 0.000000, 0.999000, 0.000000, 
1.834301, 0.000000, 0.000000, 1.000000, 0.000000, 
1.821304, 0.000000, 0.000000, 1.001000, 0.000000, 
1.815352, 0.000000, 0.000000, 1.002000, 0.000000, 
1.864399, 0.000000, 0.000000, 1.003000, 0.000000, 
1.873358, 0.000000, 0.000000, 1.004000, 0.000000, 
1.757418, 0.000000, 0.000000, 1.005000, 0.000000, 
1.740982, 0.000000, 0.000000, 1.006000, 0.000000, 
1.817800, 0.000000, 0.000000, 1.007000, 0.000000, 
1.793554, 0.000000, 0.000000, 1.008000, 0.000000, 
1.867802, 0.000000, 0.000000, 1.009000, 0.000000, 
1.882818, 0.000000, 0.000000, 1.010000, 0.000000, 
1.831517, 0.000000, 0.000000, 1.011000, 0.000000, 
1.901060, 0.000000, 0.000000, 1.012000, 0.000000, 
1.818127, 0.000000, 0.000000, 1.013000, 0.000000, 
1.824164, 0.000000, 0.000000, 1.014000, 0.000000, 
1.834232, 0.000000, 0.000000, 1.015000, 0.000000, 
1.936319, 0.000000, 0.000000, 1.016000, 0.000000, 
1.773210, 0.000000, 0.000000, 1.017000, 0.000000, 
1.887316, 0.000000, 0.000000, 1.018000, 0.000000, 
1.891934, 0.000000, 0.000000, 1.019000, 0.000000, 
1.899517, 0.000000, 0.000000, 1.020000, 0.000000, 
1.904695, 0.000000, 0.000000, 1.021000, 0.000000, 
1.924936, 0.000000, 0.000000, 1.022000, 0.000000, 
1.816275, 0.000000, 0.000000, 1.023000, 0.000000, 
1.865813, 0.000000, 0.000000, 1.024000, 0.000000, 
1.929582, 0.000000, 0.000000, 1.025000, 0.000000, 
1.975870, 0.000000, 0.000000, 1.026000, 0.000000, 
1.823122, 0.000000, 0.000000, 1.027000, 0.000000, 
1.865783, 0.000000, 0.000000, 1.028000, 0.000000, 
1.816284, 0.000000, 0.000000, 1.029000, 0.000000, 
1.893661, 0.000000, 0.000000, 1.030000, 0.000000, 
1.804564, 0.000000, 0.000000, 1.031000, 0.000000, 
1.896631, 0.000000, 0.000000, 1.032000, 0.000000, 
1.941644, 0.000000, 0.000000, 1.033000, 0.000000, 
1.839684, 0.000000, 0.000000, 1.034000, 0.000000, 
1.950986, 0.000000, 0.000000, 1.035000, 0.000000, 
1.873634, 0.000000, 0.000000, 1.036000, 0.000000, 
1.890593, 0.000000, 0.000000, 1.037000, 0.000000, 
1.924725, 0.000000, 0.000000, 1.038000, 0.000000, 
1.861103, 0.000000, 0.000000, 1.039000, 0.000000, 
1.868703, 0.000000, 0.000000, 1.040000, 0.000000, 
1.851958, 0.000000, 0.000000, 1.041000, 0.000000, 
1.877029, 0.000000, 0.000000, 1.042000, 0.000000, 
1.921616, 0.000000, 0.000000, 1.043000, 0.000000, 
1.908834, 0.000000, 0.000000, 1.044000, 0.000000, 
1.900538, 0.000000, 0.000000, 1.045000, 0.000000, 
1.827686, 0.000000, 0.000000, 1.046000, 0.000000, 
1.896695, 0.000000, 0.000000, 1.047000, 0.000000, 
1.925753, 0.000000, 0.000000, 1.048000, 0.000000, 
1.951767, 0.000000, 0.000000, 1.049000, 0.000000, 
1.917621, 0.000000, 0.000000, 1.050000, 0.000000, 
1.932731, 0.000000, 0.000000, 1.051000, 0.000000, 
1.913643, 0.000000, 0.000000, 1.052000, 0.000000, 
1.915595, 0.000000, 0.000000, 1.053000, 0.000000, 
1.877368, 0.000000, 0.000000, 1.054000, 0.000000, 
1.913722, 0.000000, 0.000000, 1.055000, 0.000000, 
1.987240, 0.000000, 0.000000, 1.056000, 0.000000, 
1.925019, 0.000000, 0.000000, 1.057000, 0.000000, 
1.939227, 0.000000, 0.000000, 1.058000, 0.000000, 
1.987052, 0.000000, 0.000000, 1.059000, 0.000000, 
1.947001, 0.000000, 0.000000, 1.060000, 0.000000, 
2.052301, 0.000000, 0.000000, 1.061000, 0.000000, 
1.941650, 0.000000, 0.000000, 1.062000, 0.000000, 
1.919065, 0.000000, 0.000000, 1.063000, 0.000000, 
1.957203, 0.000000, 0.000000, 1.064000, 0.000000, 
1.911212, 0.000000, 0.000000, 1.065000, 0.000000, 
1.959871, 0.000000, 0.000000, 1.066000, 0.000000, 
1.978988, 0.000000, 0.000000, 1.067000, 0.000000, 
1.936951, 0.000000, 0.000000, 1.068000, 0.000000, 
